full_text,Misoginy
La solución para los de la Arandina está clara: ver que tienen que hacer para hacerse ecuatorianos. ,0
" No sé quien eres, y me da igual la verdad, pero salvo insultos como vieja, loca, guarra, jamás he visto un comportamiento así como que te escupan en la calle. Vives en un barrio de la Edad Media o como va? Agradeceria respuestas normales grax",0
La doctrina tras el caso de 'la manada' que se aplica al caso Arandina: intimidación ambiental y condena por cooperación en cada delito de agresión  Por  ,0
Caso Arandina | Convocan una manifestación de apoyo a los exjugadores de la Arandina condenados por agresión sexual ➡ Bajo los hashtag #Yosioscreo y #Estonoacabaaquí se reunirán en la Plaza Mayor de la localidad a las 18 horas. Te lo contamos aquí  ,0
" YO NO OS BASTA CON TENER A UN PISTOLERO MUNICIPAL  QUE SE DEDICA A ASESINAR PERROS A TIROS EN LA CALLE  COMO EL ASESINO DE SOTA AHORA LA EMPRENDEIS CON GATOS DE LA CALLE , SOIS PUTA GENTUZA  Y ESPERO QUE REVENTEIS DE MIERDA ASQUEROSOS 
",0
" Si el que está más loco es el que sigue al loco (o la loca), yo estaré de atar. Quiero más periodistas como tú, Cristina.",0
 ZORRA. Dícese de persona muy astuta y solapada.,0
 Cállate anda que no has visto una puta película.,0
"      A ver. Que hay delito por ser menor si, seis años. Pero 38 por una supuesta violación que no esta probada? Donde la chica se ufana de ello, se contradice la versión, y dice que va ainventarse cosas? Pues eso para 38 años me parece una exageración y un peligro",0
"    Repito: hace 4 años el límite estaba en 13 años. El cambio a 16 solo lo votó en PP, con todas las demás fuerzas en contra. ¿Crees que algo que no tenía pena hace 5 años, y muchas gente veía bien, debe ser castigado con 38 años hoy?",0
"2019 tem sido o ano das coincidências, no dia que completou exatamente 38 anos da nossa Libertadores fomos campeões de novo, e coincidentemente o Liverpool será nosso adversário na final do Mundial como foi em 81",0
"  38 años de autonomía, o es que ahora tampoco le gusta al caballero que Andalucía sea una comunidad autónoma.",0
 38 anos🙌🏻🙌🏻🙌🏻,0
"38 años que en la cancha no se notan por el esfuerzo, huevo y corazón que dejas cada domingo en la cancha. ",0
 Parece um Africano que teve um puta cabelo foda e fico calvo com 38 anos sem esposa que fuma cigarro da Malboro pra sair da depressão e pratica Racha ilegal em Manaus toda sexta meia noite,0
"  Por el momento lo tiene Joaquín. con 38 años .

Si pizarro lo hace seria 
H I S T O R I C O ▶️",0
"   Si tu tuvieras un hijo y le metieran 38 años de carcel por tener relaciones con una menor teniendo 18 años, cambiarias tu relato. Osea que no nos des lecciones.
 Y recuerda que con 15 años y 11 meses te caen 38 años, 1 mes más tarde puede participar en una orgia con octogenarios.",0
"La Asamblea Feminista de Aranda convoca una concentración de apoyo a la víctima del 'caso Arandina'  Lo cuenta 
 ",0
Muy bueno este artículo de Ana. Es lo que estamos escuchando estos días desde numerosos ámbitos desde que se publicó la sentencia del Caso Arandina ,0
Guia Mundial 2019: Flamengo volta ao torneio depois de 38 anos buscando o bi. ,0
"...l negacionistas  comenzaron negando la violència entre hombres por razon de raza lengua, cultura o condicion sexual,  se ha acabado con dale tu tambien,  haberselo devuelto, con él si nadie ha visto nada para que vas a denunci… ",0
"En serio quieren al weón del pájaro Valdés? Un weón cabrón de 38 años que en un mes te tiene la cagá en el camarín, todos agarrándose a combos. Ya tuvimos suficiente con cabrones en el pasado. Ahí no más compadre.",0
"Entrevista a uno de los condenados del Caso Arandina: ""Pagamos las resacas de las demás manadas"" ",0
"Aos 38 anos, #RoqueSantaCruz ainda mexe. As pernas e as redes. Melhor jogador do ano (atletas e hinchas), melhor marcador e campeão 2019 pelo #Olimpia. ",0
Medio millar de feministas se desplazan hasta Aranda de Duero para mostrar su apoyo a la víctima de la Arandina  Lo cuenta  ,0
  Yo no me escandalizo con la sentencia de los jugadores del arandina y la prision permanente revisable me parece bien en casos como el chicle,0
"Minha teoria é que: Beyoncé atualmente tem 38 anos, ela posou em frente a máquina N° 40, em 2021 ela terá 40 anos, ou seja, em 2021 ela vai lançar o B7, é isso. ",0
Multa de hasta 20 millones y 5 años de cárcel por difundir los audios de la víctima de la Arandina ,0
"En enero serán 38 años que me encontraste, curaste, cambiaste mi lamento en baile, me vestiste de alegría, me amaste, me diste identidad y soy para siempre Dios...tuya. Cada día ¡Gracias!💝🌼 ",0
 hola soy single educado discreto y con experiencia tengo 38 años mido 1 70 moreno claro talla 33....soy de Córdoba pero no tengo problema para moverme a Orizaba tengo vehículo,0
#Arandina ,0
"""Trastorno límite de la personalidad"" (algo indiagnosticable), por el que la titi cree ser Campanilla a la caza non stop de Peter Pan. Vamos, como en el penúltimo capítulo de ""Modern Love"". Pero al revés, 38 años de trena. ¡País apulgarado! ",0
" Una niña que juega con mentiras, y que un Juez que entra al saco,condena a tres jóvenes a 38 años de cárcel (es como una cadena perpetua).",0
 se você tem 19 anos você não pode casar com um homem de 38 anos pois ele é muito velho pra você mesmo esse homem sendo o tom hiddleston,0
Multa de hasta 20 millones y 5 años de cárcel por difundir los audios de la víctima de la Arandina  via ,0
"   Dejala, va a x el aplauso fácil, hay audios y mensajes y de todo, era CONSENTIDO aunqe tenga 15 años, en este país, te sale mas barato robar miles y miles de millones, estafar al estado, y ala vez matar a alguien, y no TE CAEN 38 años, pero esta se rige x las ""leyes""",0
"- Anthony Stark-Potts.
- 38 anos.
- Sua família vem acima de qualquer coisa.
- A Wanda é a única que ainda aguenta ver High School Musical com ele, mas só porque ela também adora.
- ""Cuidado que eu posso processar você"".

|| Foto || Conta normal || Wallpaper || ",0
 Arandina?? 🤣🤣🤣,0
"   Ya le he dicho que es delito lo que hicieron, pero 38 años me parece desmedido.",0
" 38 años de pobreza, miseria, enchufismo y choriceo..... Pena de mi Andalucía",0
"Estaban advertidos de la edad de la víctima. 
Adultos conscientes de que no tiene la edad legal para consentir. 
La tratan como basura y a algunos os dan pena. 
#arandina ",0
  38 años para ellos también!!,0
"Solicitamos de su colaboración para localizar a JUAN MANUEL JAIMES MENESES de 38 años de edad. 
#Morelos ",0
" Eu vou ser o cara de 30 que o pessoal vai fazer aqueles documentários
""Ele tem 38 anos, mas pensa que ainda tem 14 anos""",0
"Como se puede leer en la sentencia fue clave demostrar que los tres acusados no utilizaron sus teléfonos móviles desde las 20 hasta las 21:30h. Finalmente se les ha condenado a 38 años de prisión.

Fuente:  ",0
"🗣 ¡Hermana, yo sí te creo! Convocan concentración el próximo sábado dedicada a la víctima del Arandina ",0
  Hola buen día Sergio amigo sabes que ayer estaba mirando otro canal y fue Mario calegari secretario de prensa de uta el fue compañero mío en el cóndor ase 38 años atrás y de ese momento fue a uta y no quieren largar más el queso por eso la gente se enojaba,0
"  Si es violacion ,altas penas ,si es  con fuerza ,drogas,etc .mayor pena .si es menor mayor todavia ....pero violacion es si no es consentido ....hay la duda 38 años a personas que no tienen 20...",0
"Los exjugadores del Arandina condenados permanecerán en libertad provisional

",0
ESTAMOS EM BUSCA DO MUNDO DE NOVO DEPOIS DE 38 ANOS. ESTAMOS VIVENDO E VAMOS VIVER TUDO AQUILO QUE SONHAMOS COMO TORCEDOR DO FLAMENGO. SER FLAMENGO É FODA! PRA CIMA DELEEES FLAMENGO!,0
  Nós últimos 38 anos tenho me divertido mais vendo os flamenguistas com cara de bunda  chorando,0
Los exjugadores del Arandina condenados permanecerán en libertad provisional ,0
"Quina merda de justícia ñorda!!!!
FUGIMMM
Els exjugadors de l'Arandina, en llibertat a l'espera de la decisió judicial ",0
 A galera da xtudo deve torcer para o Vasco... Não é possível um troço desses! Há 38 anos q a gente não vive isso e o povo tratando como carioca,0
"#FelizMartes 
Twitter es enorme y seguro que nos hemos tropezado estos días con lumbreras cavernarios que están difundiendo los audios de la MENOR víctima de los tres ex-jugadores del Arandina. 
Ya sabemos lo que hay que hacer. ",0
"España no es Arabia Saudí, aquí no se follan niñas sin que te pase nada. A la cárcel, imbéciles.
Entrevista a uno de los condenados del Caso Arandina: ""Pagamos las resacas de las demás manadas"" ",0
"Cagada del día: hoy es el cumpleaños de mi cuñado, adorné la casa fui a comprar el pastel e hice todo, pero le puse 38 años JAJAJAJAJAJAJAJAJA eran 37 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 No saben el drama que hizo",0
"La familia de Víctor Rodriguez Ramos, uno de los condenados por el Caso Arandina, ha hecho pública una carta el día antes del posible ingreso en prisión del joven  ",0
"Hoje tem  PELO CAMPEONATO MUNDIAL!! Sim, meus amigos, O FLAMENGO VAI DISPUTAR O CAMPEONATO MUNDIAL DEPOIS DE 38 ANOS!",0
"#AUDIO 🔊 | No te pierdas el momento en el que Herrera compara la sentencia de la Arandina con las de Rodrigo Lanza o José Bretón: ""¿Proporcionalidad?""👇 ",0
"   He vivido 38 años y nunca jamás he tenido un problema con los pacos, no veo porque iba a tenerlo hoy",0
"Vecino de Madrid y escritor, comparece este martes ante el juez ",0
 38 anos depois ? Revanche kkkk.,0
" 38 años ya, casi como los años del franquismo. Y mientras la mayoría de edificios usados para vivienda, son de la época de Franco, con ustedes, las únicas casas que han crecido son los prostíbulos.",0
"Ellos, con una sentencia que les condena a 38 años por VIOLAR A UNA NIÑA DE 15 AÑOS... estas Navidades las pasan en casa... y la gente se manifiesta para mostrarles apoyo... si es que tenemos lo que nos merecemos... #vergonya #HermanaYoSiTeCreo",0
"El juez interroga al acusado de un crimen machista de hace 38 años
El escritor Manuel Macarro mató supuestamente a su amante embarazada. El ADN permitió identificar el cadáver, hallado en 1999, hace dos años
#NiUnaMenos 
",0
" El tema es muy complejo,  si no se está en el acto del plenario, desde la lectura de la sentencia es complicado juzgar “ la apreciación conjunta de la prueba”.De todos modos 38 años para esa conducta es excesiva. Y dejando al margen la imagen que retrata de los tiempos modernos.",0
    Galinha de Quintino ! Com Seleção ganhou o que? Por isto Todo o resto do Brasil Oodeeiiaa vcs!38 anos sem p. Nenhuma agora o cu pisca!,0
 E meu primo de 38 anos se nega a jogar pois e um game 2d e o personagem parece um dente arrancado 👍,0
"Una mujer de 38 años se casó con un hombre de 38 años y en 1 recamara con 3 ventanas hicieron
3838 13 ",0
"Os invejosos vão dizer ""também depois de 38 anos"" kkkkkkk",0
" Qué hacen en la calle 3 pederastas, que abusaron de una menor, y que han sido condenados a 38 años cada uno? Para ellos no hay prisión preventiva? Ah, claro, que esta nueva  manada  solo ha cometido el delito de abusar de una menor, no son independentistas.",0
Los exjugadores de la Arandina seguirán en libertad ,0
"La Arandina 

Que alguien me corrija.

Si los audios y vídeos fueron tenidos en cuenta por la A. P. de Burgos, su contenido figura en la sentencia y no se tuvieron en cuenta como pruebas que desmerecieran el relato de la menor en relación a la agresión sexual.

¿Qué problema hay?",0
"Se não ganharmos, já estamos super felizes. Zeramos brasileirão, carioca, copa Mickey e o mais importante. Libertadores depois de 38 anos !",0
"Eu: UFA, vou finalmente dormir

Cérebro: Sábado tem a final do mundial, Flamengo e Liverpool dps de 38 anos

Eu: Não pfv, agora n

Cérebro: ""Em dezembro de 81...""",0
e eu que vou morrer daqui 38 anos 42 dias kkk ,0
"   Bueno, pues en su país es de 15 años y admite incluso consentimiento hasta 12 siempre que la edad de la pareja no le superen en más de 10. Que quiere que le diga, me parece mucho más razonable. Si fuera darles una reprimenda o una multa, bien, pero ¡38 años de cárcel!",0
Felicidades queridos Martha y Agustín en su aniversario. Leticia mi esposa y yo también tenemos 38 años de casados! ,0
" A mi no me apalizan.
La menor fue a por lana y salio trasquilada. 38 años para el mosso..",0
Flamengo e Liverpool se reencontram na final do Mundial de Clubes após 38 anos. Em 1981 Flamengo e Liverpool se  enfrentaram em Tóquio no Japão e o clube brasileiro venceu os ingleses por 3X0. Será que a... ,0
 No suelo comentar cosas de este tipo pero el tiempo lo dirá cómo acaba este tema y por lo que se si es delito difundir audios sin el consentimiento de la otra persona en esta caso la víctima del caso arandina,0
"Lo que más me quedó de lo q vi de la nota es q este Luksic tiene 32 años. Ya no quiero cargos de alta responsabilidad ni heredar una fortuna, mis 38 años en la humildad parece q están mejor llevados 😆 (digo yo) ",0
